1743037942.100545,-0.000838,-0.004997,-0.000710,-0.026147,0.041085,-0.998814,1.000000,0.000000,0.000000,-0.000306,4.399892,-0.036387,4.395128,-0.000859,-0.001270,0.000589,-0.001355,-0.000000,-0.000000,-0.012251,0.001598,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.730321,-2.354798,-0.103957,-1.481860,1.555586,-1.762726,0.108426,-0.779666
1743037942.230513,-0.000838,-0.004997,-0.000710,-0.026147,0.041085,-0.998814,1.000000,0.000000,0.000000,-0.000306,4.399892,-0.036387,4.395128,-0.000859,-0.001270,0.000589,-0.001355,-0.000000,-0.000000,-0.012251,0.001598,-0.000000,-0.000000,0.000000,-0.000000,3.721284,-3.819192,-3.615826,-0.327441,3.022345,-1.450904,-2.766296,2.481335,0.101610,-3.266415,-1.971026,-0.650521,-1.577904,-0.559578,-0.329868,-0.967731
1743037942.241060,0.000735,-0.005688,0.000477,-0.026331,0.040908,-0.998816,1.000000,0.000000,0.000000,-0.000306,4.399892,-0.035875,4.394717,-0.000859,-0.001270,0.000589,-0.001185,-0.000000,-0.000000,0.012251,-0.003728,-0.000000,-0.000000,0.000000,-0.000000,-2.793562,-7.465659,-11.084103,2.997914,-9.511615,3.361688,-4.519472,1.729078,0.840860,-1.916098,-0.497716,-1.752953,0.286591,-0.665435,-0.820383,-3.260511
1743037942.260546,-0.001754,-0.003041,-0.000336,-0.026356,0.040872,-0.998817,1.000000,0.000000,0.000000,-0.000306,4.399892,-0.035770,4.395119,-0.000741,-0.001270,0.000589,-0.001099,-0.000000,-0.000000,0.012251,-0.003728,-0.000000,-0.000000,0.000000,-0.000000,0.163439,-2.064391,-5.190862,-1.411813,-2.053637,2.938260,-6.481531,-7.442046,0.086052,-1.268385,2.519699,-1.632598,2.450007,-2.285882,0.412582,-2.248524
1743037942.280502,-0.017471,0.025049,-0.007911,-0.026332,0.040501,-0.998833,1.000000,0.000000,0.000000,-0.000306,4.399892,-0.035770,4.395119,-0.000741,-0.001270,0.000589,-0.001099,-0.000000,-0.000000,-0.006924,0.003196,0.002131,-0.000000,0.000000,-0.000000,-2.855791,0.526460,6.878797,-0.930393,6.600030,-3.543529,-1.549672,-3.394097,-0.801432,-3.334210,-0.496979,0.626437,1.646297,-0.899253,-1.617318,-2.137134
1743037942.300507,-0.004893,0.012540,-0.002057,-0.026504,0.040083,-0.998845,1.000000,0.000000,0.000000,0.003595,4.399892,-0.036514,4.394835,0.010063,-0.067954,-0.112039,0.106591,-0.013848,-0.000000,0.005859,-0.003728,0.014914,-0.119310,-0.231695,0.215716,-6.405728,-7.736839,-5.187914,8.105748,3.385190,2.002987,-9.669271,-2.948534,2.541794,-2.273891,-2.427299,-0.818147,2.056012,-1.713954,-2.012856,-6.119361
1743037942.321342,0.002172,-0.080661,0.011077,-0.024755,0.039571,-0.998910,1.000000,0.000000,0.000000,0.003595,4.399892,-0.036514,4.394835,0.010063,-0.067954,-0.112039,0.106591,-0.013848,-0.000000,0.005859,-0.003728,0.014914,-0.119310,-0.231695,0.215716,6.967174,-3.495564,-12.909195,2.327414,5.024047,-1.255814,-11.251422,-18.877443,-2.851740,-0.896523,2.747740,-2.072006,3.511943,-1.430069,1.051204,1.566738
1743037942.342420,0.081806,0.011320,0.018960,-0.024243,0.045037,-0.998691,1.000000,0.000000,0.000000,-0.051964,4.399892,-0.035284,4.394731,-0.071731,-0.078983,-0.286480,0.185181,-0.191215,-0.000000,0.012783,-0.000533,-0.353135,0.097472,-0.333428,0.174171,-14.606960,2.013909,7.790961,-2.688025,10.847773,-0.120276,1.004818,11.866954,-0.638366,-7.403832,-5.950812,9.656960,8.733063,-5.655940,-0.746902,0.468771
1743037942.363358,0.105399,-0.079802,-0.026540,-0.024072,0.049538,-0.998482,1.000000,0.000000,0.000000,-0.144747,4.399892,-0.035724,4.394726,-0.237306,0.059427,-0.417824,0.141891,-0.156594,-0.000000,0.011185,-0.002131,-0.170442,0.177367,-0.322775,-0.309992,-5.753463,-24.015327,-27.003248,44.227840,31.732252,-17.023758,-6.187609,7.475085,0.704836,-13.863730,-19.935392,5.717596,-16.876286,-0.662260,-5.715244,-7.682303
1743037942.380508,0.044362,0.020696,-0.034695,-0.028621,0.051174,-0.998280,1.000000,0.000000,0.000000,-0.307683,4.399892,-0.036900,4.394831,-0.256934,0.092395,-0.593946,-0.060929,-0.180030,-0.000000,-0.001598,-0.003196,0.035154,0.064448,-0.317981,-0.327036,-0.380656,-49.854923,-82.941566,28.470383,-70.705139,2.950959,-26.060976,-25.129213,-9.387943,3.073910,2.674686,-2.751065,-6.279763,0.965621,-5.291708,-7.315476
1743037942.400675,-0.113972,0.023327,0.011234,-0.028831,0.042519,-0.998680,1.000000,0.000000,0.000000,-0.307683,4.399892,-0.036900,4.394831,-0.256934,0.092395,-0.593946,-0.060929,-0.180030,-0.000000,-0.001598,-0.003196,0.035154,0.064448,-0.317981,-0.327036,-40.751774,17.895639,7.498745,-5.404260,-28.319054,9.462485,-24.366833,-23.661903,0.448634,-10.002818,-15.930524,-1.157519,32.129345,-13.293389,-11.935132,-1.722956
1743037942.420574,-0.008993,-0.177024,0.107061,-0.025222,0.032344,-0.999159,1.000000,0.000000,0.000000,-0.550743,4.399892,-0.035917,4.394911,-0.179666,0.042828,-0.684874,0.077618,-0.344080,-0.000000,0.005326,0.005326,0.116646,-0.286024,0.119310,0.338754,-1.405466,-34.411274,-66.922096,0.969924,125.317375,-47.573559,-50.940529,-1.291825,-9.712481,-2.259032,-52.881428,12.398693,-47.678543,-6.030745,-11.849852,-3.992792
1743037942.440494,-0.108544,0.050714,0.026140,-0.020187,0.026352,-0.999449,1.000000,0.000000,0.000000,-0.678276,4.399804,-0.035048,4.395223,-0.135105,-0.091567,-0.715045,0.213823,-0.232228,-0.001598,-0.001065,0.003728,0.062318,-0.340352,-0.187487,0.351537,-42.049927,-3.436130,-214.725708,55.194771,-193.914169,-18.522978,-50.599407,-10.371169,-38.639969,4.477717,12.875525,-14.345566,-10.912122,-8.145855,-8.934735,-6.542733
1743037942.460511,0.056410,0.135510,-0.072829,-0.022726,0.025179,-0.999425,1.000000,0.000000,0.000000,-0.678276,4.399804,-0.035048,4.395223,-0.135105,-0.091567,-0.715045,0.213823,-0.232228,-0.001598,-0.001065,0.003728,0.062318,-0.340352,-0.187487,0.351537,-157.759872,23.510868,48.302097,-51.782265,-46.848488,-26.983421,-38.938942,-20.570930,-9.086504,-28.419222,-69.606186,19.055000,100.727707,-32.684319,-14.028296,28.485748
