FR_HFE,FL_HFE,HR_HFE,HL_HFE,FR_KFE,FL_KFE,HR_KFE,HL_KFE
0.05039417743682861,1.0861111879348755,-0.33621376752853394,0.7683394551277161,-0.06048661470413208,1.9800794124603271,-1.581634521484375,0.4286869764328003
0.9298658967018127,1.2146750688552856,-0.40470007061958313,0.12328535318374634,-0.12428641319274902,1.5099008083343506,-1.1868369579315186,0.9901480674743652
1.7148598432540894,1.1971734762191772,-0.6458401679992676,-0.5505561828613281,-0.13494962453842163,0.9971540570259094,-0.6331033706665039,1.5696427822113037
2.4480390548706055,1.0760740041732788,-1.1265873908996582,-1.3194116353988647,-0.15170031785964966,0.39374661445617676,0.06480163335800171,2.1870994567871094
3.217054605484009,0.8681851029396057,-1.9102938175201416,-2.248847723007202,-0.22869354486465454,-0.2644635736942291,0.9245151281356812,2.8194127082824707
3.563140869140625,0.4968673586845398,-3.101350784301758,-2.9766738414764404,-0.5782321095466614,-0.7340084314346313,1.6859861612319946,2.961564540863037
2.25795841217041,0.492461234331131,-4.255279064178467,-3.1557130813598633,-1.3225535154342651,-0.7942095994949341,1.9509036540985107,2.3079025745391846
1.297232985496521,1.0733869075775146,-4.912762641906738,-2.6672260761260986,-1.962815523147583,-1.2155654430389404,1.4674731492996216,1.5833642482757568
0.5908991098403931,1.4474490880966187,-4.937196254730225,-1.721722960472107,-2.0684702396392822,-1.72331702709198,0.9423261880874634,1.3143620491027832
0.10530620813369751,1.6546298265457153,-4.41398286819458,-0.5765999555587769,-1.9487271308898926,-1.9063901901245117,0.47712862491607666,1.128246784210205
-0.19603008031845093,1.6859995126724243,-3.546785354614258,0.5369293689727783,-1.815992832183838,-1.8556088209152222,0.10104477405548096,0.9942800402641296
-0.3920358419418335,1.6431466341018677,-2.4900240898132324,1.4305307865142822,-1.677659511566162,-1.590258002281189,-0.21880888938903809,0.8916313052177429
-0.026570677757263184,1.846233606338501,-1.3862700462341309,2.0403542518615723,-2.6219944953918457,-1.6205172538757324,-0.05505824089050293,0.8115621209144592
0.3095606565475464,1.751440167427063,-0.11141180992126465,2.2448220252990723,-2.429536819458008,-1.0512707233428955,0.10264071822166443,0.9537816643714905
0.22276151180267334,1.7014737129211426,0.9589806795120239,2.362032175064087,-1.8892531394958496,-0.3978416919708252,0.062191128730773926,0.963982343673706
0.1166456937789917,1.6149177551269531,1.885035753250122,2.267625570297241,-1.176224708557129,0.2323099970817566,0.051577985286712646,0.9161784648895264
0.005040287971496582,1.5231279134750366,2.588742256164551,1.986055850982666,-0.3501497507095337,0.7778480052947998,0.108642578125,0.8798940181732178
-0.09393984079360962,1.3345845937728882,3.1350631713867188,1.5724036693572998,0.5621416568756104,1.3356304168701172,0.24729859828948975,0.7600310444831848
-0.21503996849060059,1.0391552448272705,3.5472357273101807,1.1073846817016602,1.4669225215911865,1.9008541107177734,0.4069342017173767,0.5883191227912903
-0.480221688747406,0.6949333548545837,3.6512656211853027,0.5886504054069519,2.123332977294922,2.1778793334960938,0.4099212884902954,0.35044944286346436
-1.021965742111206,0.3312065601348877,3.4540369510650635,0.11625003814697266,2.412562370300293,2.164107322692871,0.24766302108764648,0.06528687477111816
-1.7658228874206543,-0.16288159787654877,3.0321385860443115,-0.23451536893844604,2.418424367904663,1.9890174865722656,-0.00945425033569336,-0.3459068238735199
-2.499518632888794,-0.9203657507896423,2.051913261413574,0.08820235729217529,2.229465961456299,1.633460521697998,-0.45500636100769043,-0.8285060524940491
-3.4263415336608887,-1.5129566192626953,1.4615180492401123,0.5931288003921509,2.032365560531616,1.149749517440796,-1.0908598899841309,-1.1777788400650024
-3.9057421684265137,-1.7270678281784058,1.1423498392105103,1.2109023332595825,1.3913984298706055,1.2681105136871338,-1.3210382461547852,-1.2679980993270874
-3.4796853065490723,-1.4827290773391724,0.8263323307037354,1.5371843576431274,0.636780321598053,1.4408364295959473,-1.3157879114151,-1.084343671798706
-2.9713375568389893,-0.8875247836112976,0.6187597513198853,1.6449220180511475,-0.030622661113739014,1.5682995319366455,-1.4079079627990723,-0.8872537016868591
-2.3861477375030518,-0.16380107402801514,0.4736720323562622,1.660243034362793,-0.5288107395172119,1.615872859954834,-1.5487797260284424,-0.7125299572944641
-1.7283424139022827,0.5058510899543762,0.38324546813964844,1.610379695892334,-0.8266458511352539,1.6001754999160767,-1.6534273624420166,-0.5460171699523926
-1.030324935913086,1.0048705339431763,0.3205059766769409,1.5704395771026611,-0.9648568630218506,1.5278807878494263,-1.6666828393936157,-0.35637640953063965
-0.3615947961807251,1.2556064128875732,0.25709402561187744,1.5758790969848633,-0.9905842542648315,1.40573251247406,-1.5375444889068604,-0.09853148460388184
0.2163456678390503,1.2947044372558594,0.6503967046737671,1.893314242362976,-0.4877740442752838,1.3098163604736328,-2.466259479522705,-0.17814922332763672
0.8810900449752808,1.348915457725525,0.7006590366363525,1.6125892400741577,-0.18077394366264343,1.190000295639038,-2.5602052211761475,-0.0564957857131958
1.364795207977295,1.148931622505188,0.5876534581184387,1.6953620910644531,-0.14815223217010498,1.2083210945129395,-2.0864815711975098,0.21984463930130005
1.6521272659301758,0.8461971282958984,0.3337059020996094,1.7191033363342285,-0.2841395437717438,1.1226379871368408,-1.4211348295211792,0.5227835178375244
1.7942664623260498,0.5195090174674988,0.09102857112884521,1.654126763343811,-0.41478779911994934,0.9738265872001648,-0.7188117504119873,0.8216882944107056
1.8295800685882568,0.21450352668762207,-0.11036193370819092,1.5135432481765747,-0.48521897196769714,0.789527416229248,-0.06237387657165527,1.0715084075927734
1.779890775680542,-0.03949850797653198,-0.30868661403656006,1.3116998672485352,-0.5095421075820923,0.5833354592323303,0.4872979521751404,1.2088649272918701
1.6849877834320068,-0.20664255321025848,-0.5259609818458557,1.0694377422332764,-0.5458282232284546,0.34978383779525757,0.8986397981643677,1.206136703491211
1.6137077808380127,-0.2845497727394104,-0.7706234455108643,0.7955631613731384,-0.6283695697784424,0.08571922779083252,1.1993334293365479,1.1267253160476685
1.562422275543213,-0.3036337196826935,-1.1170400381088257,0.4779362678527832,-0.8140334486961365,-0.2365420013666153,1.4110833406448364,1.0371119976043701
1.6184818744659424,-0.25578442215919495,-1.672062635421753,0.026122629642486572,-1.138749361038208,-0.7070043087005615,1.5952913761138916,1.0765056610107422
1.5148992538452148,0.17084211111068726,-2.412381649017334,-0.8692595958709717,-1.6004388332366943,-1.3166701793670654,1.8018479347229004,1.2517153024673462
1.415715217590332,0.6499118208885193,-3.178328514099121,-1.521218180656433,-2.2219347953796387,-1.7876911163330078,1.8981258869171143,1.225439190864563
1.3062067031860352,1.3085663318634033,-3.637500762939453,-1.7440495491027832,-2.2869253158569336,-1.8855769634246826,1.3924742937088013,1.5054938793182373
0.9636987447738647,1.7980440855026245,-3.7166879177093506,-1.4770605564117432,-1.7805240154266357,-1.8872315883636475,0.6523014903068542,1.8782531023025513
0.5045750141143799,2.1060287952423096,-3.4387619495391846,-0.7958311438560486,-1.4699965715408325,-1.5931259393692017,0.032303571701049805,2.034248113632202
0.12127554416656494,2.225472927093506,-2.911381959915161,-0.021502971649169922,-1.3949267864227295,-1.1784497499465942,-0.4044171869754791,2.021564483642578
-0.15609276294708252,2.2173945903778076,-2.226966381072998,0.6741962432861328,-1.4408867359161377,-0.7163441181182861,-0.7077205181121826,1.8993829488754272
0.1537412405014038,2.4633967876434326,-1.472389817237854,1.2129662036895752,-2.7215144634246826,-0.766649603843689,-0.47782906889915466,1.7396782636642456
0.4891594648361206,2.3092942237854004,-0.5579462051391602,1.3930617570877075,-2.736524820327759,-0.27365541458129883,-0.2507503032684326,1.8414475917816162
0.3449639081954956,2.2744195461273193,0.1885359287261963,1.6212482452392578,-2.363266944885254,0.21262645721435547,-0.3143232464790344,1.734921932220459
0.1804073452949524,2.185476303100586,0.8133648633956909,1.712437629699707,-1.7449944019317627,0.6456953883171082,-0.3435395658016205,1.5657150745391846
0.027845323085784912,2.070566177368164,1.3560045957565308,1.6481953859329224,-1.0154602527618408,0.9994019865989685,-0.3270687758922577,1.3530683517456055
-0.10977792739868164,1.9245274066925049,1.835754156112671,1.439202070236206,-0.22516942024230957,1.292204737663269,-0.254566490650177,1.1176319122314453
-0.1872190237045288,1.6569675207138062,2.317546844482422,1.151883602142334,0.623098611831665,1.6161587238311768,-0.0903063416481018,0.8549754023551941
-0.2710447907447815,1.29743492603302,2.755333185195923,0.7881959080696106,1.4608858823776245,1.931718111038208,0.0764535665512085,0.5407413244247437
-0.5150597095489502,0.9117809534072876,2.951396942138672,0.3855386972427368,2.0687217712402344,2.023750066757202,0.08685415983200073,0.17621898651123047
-0.9927852153778076,0.4713311493396759,2.9012303352355957,0.028289079666137695,2.3445017337799072,1.9037950038909912,-0.047387659549713135,-0.24543523788452148
-1.69462251663208,-0.07916243374347687,2.6480894088745117,-0.22089779376983643,2.359894275665283,1.687706708908081,-0.24865221977233887,-0.7487533688545227
-2.3870949745178223,-0.8850833177566528,1.8470591306686401,0.0993807315826416,2.184011459350586,1.3555012941360474,-0.5972315073013306,-1.3198879957199097
-3.346785306930542,-1.471422791481018,1.4171584844589233,0.5895547866821289,1.9342586994171143,0.9237973093986511,-1.1885167360305786,-1.7082632780075073
-3.6844687461853027,-1.6596611738204956,1.178865909576416,1.1936020851135254,1.299480676651001,1.1789824962615967,-1.3395493030548096,-1.749365210533142
-3.233767032623291,-1.4431164264678955,0.8235946893692017,1.5033172369003296,0.5704331398010254,1.298946499824524,-1.303492784500122,-1.5039429664611816
-2.7473537921905518,-0.894781768321991,0.5574729442596436,1.6501247882843018,-0.07665997743606567,1.3893649578094482,-1.3496170043945312,-1.2294602394104004
-2.1841275691986084,-0.21498888731002808,0.3847562074661255,1.6813801527023315,-0.5521681904792786,1.3814702033996582,-1.4474480152130127,-0.9362953901290894
-1.547401785850525,0.42468592524528503,0.29065489768981934,1.6512106657028198,-0.8264951705932617,1.3324205875396729,-1.521876573562622,-0.6242988109588623
-0.8860788345336914,0.8927065134048462,0.239454984664917,1.6103713512420654,-0.9323263168334961,1.2582755088806152,-1.5148526430130005,-0.28202319145202637
-0.24841177463531494,1.1314077377319336,0.18928813934326172,1.6035569906234741,-0.9444523453712463,1.148168683052063,-1.3971874713897705,0.10045242309570312
0.31973397731781006,1.1798641681671143,0.12820863723754883,1.6297739744186401,-0.9340115785598755,1.0200512409210205,-1.1898770332336426,0.4905451536178589
0.7806088328361511,1.0907599925994873,0.050163984298706055,1.6433826684951782,-0.934389591217041,0.8843181133270264,-0.8995079398155212,0.8372533321380615
1.1218702793121338,0.9242793917655945,-0.032454609870910645,1.6104017496109009,-0.9475401639938354,0.7436524033546448,-0.5520635843276978,1.1083242893218994
1.357447862625122,0.7274073362350464,-0.11053717136383057,1.5251179933547974,-0.9689651727676392,0.5982387661933899,-0.17894518375396729,1.2891987562179565
1.484792709350586,0.5312264561653137,0.2927200198173523,1.7045522928237915,-0.5305800437927246,0.5128366947174072,-0.9940037727355957,1.0758328437805176
1.7851314544677734,0.3929727375507355,0.03379964828491211,1.1014437675476074,-0.20546838641166687,0.1776372790336609,-1.0880396366119385,1.0852347612380981
2.0453286170959473,0.3275844156742096,0.06617486476898193,1.0648250579833984,-0.22230428457260132,0.3733982443809509,-0.7777262330055237,0.9567419290542603
2.1284241676330566,0.05215811729431152,-0.36931079626083374,0.8499389290809631,-0.4754450023174286,0.2970333993434906,-0.19061172008514404,1.0550761222839355
2.1488471031188965,-0.2148759663105011,-1.0192584991455078,0.4959113597869873,-0.7622482776641846,-0.005311310291290283,0.43905773758888245,1.1229826211929321
2.2999091148376465,-0.3804865777492523,-1.932172417640686,-0.045519426465034485,-1.1367466449737549,-0.5819276571273804,1.0995773077011108,1.3311543464660645
1.9365185499191284,0.15219604969024658,-2.798409938812256,-0.9695318937301636,-1.7901239395141602,-1.2988996505737305,1.6564009189605713,1.4986181259155273
1.603196382522583,0.8199687004089355,-3.3848817348480225,-1.5805470943450928,-2.4748470783233643,-1.909394383430481,1.9242379665374756,1.33042573928833
1.305999755859375,1.5800566673278809,-3.8321237564086914,-1.679020643234253,-2.4670536518096924,-2.0545167922973633,1.41830575466156,1.3840610980987549
0.9475002288818359,2.030343532562256,-3.7451508045196533,-1.290747880935669,-1.9393949508666992,-1.9812216758728027,0.7093228697776794,1.5111608505249023
0.5482462644577026,2.227046012878418,-3.2977657318115234,-0.5317597389221191,-1.5780844688415527,-1.62235689163208,0.12936460971832275,1.5489035844802856
0.2165050506591797,2.272693634033203,-2.639955520629883,0.258323609828949,-1.3976413011550903,-1.1830706596374512,-0.3199853003025055,1.5047211647033691
-0.019721150398254395,2.2428879737854004,-1.843719244003296,0.9293299913406372,-1.3045353889465332,-0.7047260999679565,-0.6385719180107117,1.4276152849197388
0.32103437185287476,2.4917306900024414,-1.018192172050476,1.3950717449188232,-2.5191359519958496,-0.7585083246231079,-0.3830479681491852,1.338027000427246
0.6050451397895813,2.182313919067383,-0.005686283111572266,1.4893813133239746,-2.4804484844207764,-0.17942655086517334,-0.12989473342895508,1.250659704208374
0.5623971223831177,2.168673515319824,0.880478024482727,1.7849514484405518,-1.9827135801315308,0.3678813576698303,-0.033973366022109985,1.6640628576278687
0.35778725147247314,2.174729824066162,1.382973074913025,1.6374226808547974,-1.2672069072723389,0.7266854047775269,-0.08931797742843628,1.4275715351104736
0.17433810234069824,2.054219961166382,1.799095869064331,1.4276028871536255,-0.4891517162322998,1.0698857307434082,-0.08652031421661377,1.1867560148239136
0.050709068775177,1.7972685098648071,2.2047038078308105,1.1538617610931396,0.3319893479347229,1.426990032196045,0.004340469837188721,0.9351323246955872
-0.08754652738571167,1.4535690546035767,2.6093764305114746,0.826482355594635,1.15573251247406,1.8145806789398193,0.10679006576538086,0.5910375118255615
-0.32693588733673096,1.0590656995773315,2.824080467224121,0.4948943853378296,1.7879292964935303,2.0018792152404785,0.09554189443588257,0.23883235454559326
-0.7521933317184448,0.6265984773635864,2.795842170715332,0.169064462184906,2.1062026023864746,1.947668433189392,-0.05372500419616699,-0.16483545303344727
-1.443986415863037,0.12042146921157837,2.6065688133239746,-0.07580459117889404,2.1755993366241455,1.8184418678283691,-0.2766261100769043,-0.6519573926925659
-2.1786656379699707,-0.6934894323348999,1.7342026233673096,0.2070944905281067,2.079864263534546,1.5719380378723145,-0.5841304063796997,-1.2561008930206299
-3.161550998687744,-1.3181979656219482,1.2879728078842163,0.6499728560447693,1.9264132976531982,1.1673510074615479,-1.18363356590271,-1.7484315633773804
-3.6497390270233154,-1.5882962942123413,1.0499497652053833,1.25981605052948,1.2280253171920776,1.2844303846359253,-1.3682301044464111,-1.8777964115142822
-3.297715425491333,-1.434518575668335,0.6998286247253418,1.5550986528396606,0.4684401750564575,1.3694312572479248,-1.3373990058898926,-1.6659724712371826
-2.824618339538574,-0.9314579963684082,0.48066484928131104,1.7010375261306763,-0.1412261724472046,1.470959186553955,-1.3877639770507812,-1.3588764667510986
-2.239237070083618,-0.2803821563720703,0.3521350622177124,1.7227870225906372,-0.56345534324646,1.463676929473877,-1.4975250959396362,-1.0200529098510742
-1.5820590257644653,0.35060203075408936,0.2752974033355713,1.6667081117630005,-0.8154048919677734,1.3754066228866577,-1.589579701423645,-0.6630934476852417
-0.9155412912368774,0.8335161209106445,0.2377767562866211,1.601881504058838,-0.9103937149047852,1.283630609512329,-1.5957181453704834,-0.27775299549102783
-0.2616790533065796,1.0958019495010376,0.19643962383270264,1.5738599300384521,-0.9163453578948975,1.15604567527771,-1.4939570426940918,0.15281260013580322
0.3226052522659302,1.1595749855041504,0.13634216785430908,1.5697128772735596,-0.9007121920585632,1.0134596824645996,-1.2837274074554443,0.5859827399253845
0.8026048541069031,1.0754504203796387,0.05641043186187744,1.545316457748413,-0.8938243389129639,0.8632535338401794,-0.9700283408164978,0.9657152891159058
1.1744533777236938,0.9095118045806885,-0.030721068382263184,1.4722884893417358,-0.8998729586601257,0.7083418965339661,-0.5863888263702393,1.2600431442260742
1.4484046697616577,0.7115417718887329,-0.11799764633178711,1.3525261878967285,-0.915729820728302,0.5557565093040466,-0.17429691553115845,1.4521733522415161
1.6218684911727905,0.5110779404640198,-0.23176473379135132,1.1943176984786987,-0.9412823915481567,0.4105491638183594,0.22225552797317505,1.5187993049621582
1.696818470954895,0.3240947425365448,-0.3944903612136841,1.008876919746399,-0.9892605543136597,0.25208580493927,0.5683668851852417,1.438598871231079
1.715086579322815,0.1565188467502594,-0.628317654132843,0.7973961234092712,-1.0743598937988281,0.04564642906188965,0.8655138611793518,1.2664316892623901
1.739410161972046,0.02449852228164673,-0.5174840688705444,0.7826473712921143,-0.7974740266799927,-0.18091332912445068,0.19819240272045135,0.9726872444152832
2.016568899154663,-0.1280902922153473,-1.3517476320266724,0.19731703400611877,-0.6272812485694885,-0.7701170444488525,0.1061817854642868,1.1299253702163696
2.511932611465454,-0.02119085192680359,-1.940416932106018,-0.21797844767570496,-1.1142899990081787,-1.0444830656051636,0.4866844117641449,1.296210527420044
2.2219645977020264,0.48903021216392517,-2.9940576553344727,-0.9655957221984863,-1.873073935508728,-1.4877480268478394,0.9094321131706238,1.51298987865448
1.9915951490402222,1.2329577207565308,-3.440847873687744,-1.403056263923645,-2.278059720993042,-1.8411247730255127,0.7639517188072205,1.676377534866333
1.3809611797332764,1.7408257722854614,-3.563605546951294,-1.2658733129501343,-2.163360357284546,-1.8741415739059448,0.3507494330406189,1.7112793922424316
0.7730048894882202,2.0388426780700684,-3.357868194580078,-0.7138266563415527,-1.8669151067733765,-1.622360110282898,-0.12494465708732605,1.6075918674468994
0.7098115086555481,2.357604503631592,-2.851311683654785,-0.0077422261238098145,-2.6374588012695312,-1.6806843280792236,-0.10798114538192749,1.4502753019332886
0.7094746828079224,2.4030418395996094,-2.1087751388549805,0.5241881608963013,-2.554377555847168,-1.2603133916854858,-0.196348637342453,1.4581694602966309
0.4998586177825928,2.3790018558502197,-1.3302266597747803,1.0352989435195923,-2.182697296142578,-0.7858031988143921,-0.389512300491333,1.413092851638794
0.30659258365631104,2.294142961502075,-0.5412274599075317,1.4161959886550903,-1.6949855089187622,-0.26635026931762695,-0.5185002088546753,1.3035244941711426
0.17274343967437744,2.1949377059936523,0.24169397354125977,1.6349737644195557,-1.1938375234603882,0.26325273513793945,-0.574487566947937,1.1575901508331299
0.06872206926345825,2.104576349258423,0.9696400165557861,1.6824990510940552,-0.6773130893707275,0.7242323756217957,-0.5933629274368286,0.9918754696846008
-0.03957313299179077,2.0157837867736816,1.5868240594863892,1.5816538333892822,-0.11153113842010498,1.087815284729004,-0.5846877098083496,0.8089426755905151
-0.12252718210220337,1.8847332000732422,2.087763786315918,1.3497066497802734,0.5194334983825684,1.3831901550292969,-0.5096262693405151,0.6355975270271301
-0.1679779291152954,1.6406989097595215,2.5399112701416016,1.0357904434204102,1.2183525562286377,1.7033343315124512,-0.3755812346935272,0.39535826444625854
-0.25248610973358154,1.3427685499191284,2.8451333045959473,0.6520204544067383,1.856217861175537,1.932279348373413,-0.3044707775115967,0.11941701173782349
-0.4669917821884155,1.0311057567596436,2.89642071723938,0.25683724880218506,2.253695011138916,1.9364227056503296,-0.3798381984233856,-0.17807987332344055
-0.45037755370140076,0.8561574816703796,2.7235636711120605,-0.08023649454116821,1.5345200300216675,1.5839118957519531,-0.1794547438621521,-0.5054623484611511
-0.8784677982330322,0.3781116008758545,2.3823909759521484,-0.3589904010295868,1.135103702545166,1.4858266115188599,-0.2494223713874817,-0.8749616146087646
-1.5809180736541748,-0.08705858141183853,1.9842430353164673,-0.41032230854034424,1.0092384815216064,1.2431926727294922,-0.5484551191329956,-1.2129558324813843
-2.3493103981018066,-0.7826176285743713,1.6315526962280273,0.34610357880592346,0.8868650197982788,0.9473181366920471,-1.1646718978881836,-1.5652236938476562
-2.8814287185668945,-1.0443124771118164,1.2674825191497803,0.9812589287757874,0.7733016014099121,1.1031184196472168,-1.493058204650879,-1.7962334156036377
-2.7524778842926025,-1.0223811864852905,0.8749735355377197,1.4677153825759888,0.29718881845474243,1.1957182884216309,-1.4132996797561646,-1.5864421129226685
-2.5357472896575928,-0.7260571718215942,0.5456688404083252,1.7860896587371826,-0.1984958052635193,1.3098440170288086,-1.3355698585510254,-1.2645665407180786
-2.160794734954834,-0.28827160596847534,0.29712414741516113,1.9728964567184448,-0.624456524848938,1.269263744354248,-1.3325798511505127,-0.8681762218475342
-1.6957335472106934,0.1815911829471588,0.1639772653579712,2.0277068614959717,-0.9037216901779175,1.2083821296691895,-1.3293447494506836,-0.44863009452819824
-1.1722277402877808,0.5735504627227783,0.1034688949584961,2.002472162246704,-1.0528515577316284,1.1081304550170898,-1.3139618635177612,-0.032314181327819824
-0.6574304103851318,0.8382096290588379,0.5279353857040405,2.1837308406829834,-0.6819071769714355,1.0168930292129517,-2.3474297523498535,-0.02506101131439209
0.009557008743286133,1.139277458190918,0.6015401482582092,1.8244589567184448,-0.43305957317352295,0.942493736743927,-2.601694345474243,0.15047472715377808
0.5874556303024292,1.1361604928970337,0.5587149262428284,1.7788728475570679,-0.4205942153930664,0.9819371104240417,-2.2607908248901367,0.4176558256149292
1.0516127347946167,0.9640653729438782,0.3660999536514282,1.7227874994277954,-0.5539108514785767,0.9096589088439941,-1.6760867834091187,0.7039904594421387
1.4064879417419434,0.7221390604972839,0.15887773036956787,1.6106481552124023,-0.68973708152771,0.7670521140098572,-0.9994864463806152,0.9959900379180908
1.6734304428100586,0.46855291724205017,-0.03781783580780029,1.4519833326339722,-0.7802799344062805,0.583847165107727,-0.3266770839691162,1.2595514059066772
1.8588533401489258,0.2459251880645752,-0.21762913465499878,1.1989765167236328,-0.797903299331665,0.39835238456726074,0.27328526973724365,1.4404547214508057
1.9903209209442139,0.07201677560806274,-0.47661536931991577,0.8821333646774292,-0.8138419985771179,0.1651468276977539,0.760364294052124,1.527952790260315
2.0796964168548584,-0.048270195722579956,-0.8583282828330994,0.4944801926612854,-0.8998028039932251,-0.16402468085289001,1.1531031131744385,1.5354701280593872
2.174098253250122,-0.1221291720867157,-1.4836266040802002,-0.0031221583485603333,-1.1467156410217285,-0.6799789071083069,1.5018384456634521,1.5586087703704834
1.6869099140167236,0.18587759137153625,-2.2243683338165283,-0.9012062549591064,-1.508012294769287,-1.3869441747665405,1.8742849826812744,1.6665431261062622
1.5828754901885986,0.6213253140449524,-3.0466489791870117,-1.498673439025879,-2.142622947692871,-1.970308542251587,2.0869295597076416,1.5081651210784912
1.4473717212677002,1.2513219118118286,-3.5030951499938965,-1.6945735216140747,-2.2620654106140137,-2.0971035957336426,1.590283751487732,1.5702728033065796
1.0910224914550781,1.7229007482528687,-3.6923022270202637,-1.4342670440673828,-1.7730172872543335,-2.116941452026367,0.8763601779937744,1.8228055238723755
0.6174252033233643,2.0435967445373535,-3.457516670227051,-0.7373029589653015,-1.4665250778198242,-1.7799880504608154,0.25384122133255005,1.8483833074569702
0.22585833072662354,2.1712093353271484,-2.920621156692505,0.06397634744644165,-1.3855891227722168,-1.3209152221679688,-0.19263923168182373,1.7966458797454834
-0.043372273445129395,2.1619889736175537,-2.197939872741699,0.7584969997406006,-1.3831534385681152,-0.816509485244751,-0.5074458122253418,1.6864763498306274
-0.23578280210494995,2.099588394165039,-1.388263463973999,1.272559642791748,-1.3527865409851074,-0.2944716215133667,-0.7326124906539917,1.5250391960144043
0.16345810890197754,2.3472957611083984,-0.5711559057235718,1.6142947673797607,-2.5694527626037598,-0.3239564895629883,-0.4119866192340851,1.3916594982147217
0.6378827095031738,2.112823009490967,0.4554504156112671,1.618114948272705,-2.5016191005706787,0.28407806158065796,-0.02307465672492981,1.5274155139923096
0.46781760454177856,2.1193394660949707,1.127631425857544,1.678943395614624,-1.9527641534805298,0.6964679956436157,-0.05649903416633606,1.4446370601654053
0.22768592834472656,2.0336079597473145,1.6275688409805298,1.57557213306427,-1.1731774806976318,1.0329585075378418,-0.08030807971954346,1.233241081237793
0.06469112634658813,1.8315685987472534,2.0731194019317627,1.3679519891738892,-0.2966362237930298,1.3584444522857666,-0.0005146265029907227,1.0338072776794434
-0.041208624839782715,1.4837995767593384,2.5539605617523193,1.057532787322998,0.6504853367805481,1.7704501152038574,0.1760973334312439,0.7291749119758606
-0.23996859788894653,1.0998543500900269,2.8875885009765625,0.67388516664505,1.4810845851898193,2.047746181488037,0.263435423374176,0.37855058908462524
-0.6355594992637634,0.6870938539505005,2.9568166732788086,0.2913549542427063,1.9990302324295044,2.0590240955352783,0.18322211503982544,-0.0013386011123657227
-1.314212441444397,0.17817045748233795,2.835815668106079,-0.027025699615478516,2.2138280868530273,1.93477201461792,-0.013001084327697754,-0.4772629737854004
-2.0244436264038086,-0.6656807661056519,1.86491060256958,0.19694149494171143,2.2135720252990723,1.6706154346466064,-0.2912865877151489,-1.1016851663589478
-3.0198116302490234,-1.3594210147857666,1.3925082683563232,0.6227431297302246,2.1889214515686035,1.245617389678955,-0.9205187559127808,-1.64810311794281
-3.9791030883789062,-1.6978172063827515,1.0190764665603638,1.0065900087356567,1.7721624374389648,0.8086001873016357,-1.5515602827072144,-1.8423500061035156
-4.167896747589111,-1.6391183137893677,0.8670324683189392,1.4348654747009277,1.220105767250061,1.2232632637023926,-1.6599037647247314,-1.66506028175354
-3.4826629161834717,-1.2455401420593262,0.7375122904777527,1.6604787111282349,0.5287221074104309,1.3336951732635498,-1.5962865352630615,-1.2938342094421387
